timestamp,event
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:23,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:24,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:25,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:26,PHONE_USAGE
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:28,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:29,DISTRACTION
2026-05-31 12:13:31,PHONE_USAGE
2026-05-31 12:13:31,PHONE_USAGE
2026-05-31 12:13:31,PHONE_USAGE
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:31,DISTRACTION
2026-05-31 12:13:35,DISTRACTION
2026-05-31 12:13:35,DISTRACTION
2026-05-31 12:13:35,DISTRACTION
2026-05-31 12:13:35,DISTRACTION
2026-05-31 12:13:35,DISTRACTION
2026-05-31 12:13:35,DISTRACTION
2026-05-31 12:13:35,DISTRACTION
2026-05-31 12:13:35,DISTRACTION
2026-05-31 12:13:35,DISTRACTION
2026-05-31 12:13:35,DISTRACTION
2026-05-31 12:13:36,DISTRACTION
2026-05-31 12:13:36,DISTRACTION
2026-05-31 12:13:36,DISTRACTION
2026-05-31 12:13:36,DISTRACTION
2026-05-31 12:13:36,DISTRACTION
2026-05-31 12:13:38,DISTRACTION
2026-05-31 12:13:38,DISTRACTION
2026-05-31 12:13:38,DISTRACTION
2026-05-31 12:13:38,DISTRACTION
2026-05-31 12:13:38,DISTRACTION
2026-05-31 12:13:38,DISTRACTION
2026-05-31 12:13:38,DISTRACTION
2026-05-31 12:13:38,DISTRACTION
2026-05-31 12:13:38,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:39,DISTRACTION
2026-05-31 12:13:40,DISTRACTION
2026-05-31 12:13:40,DISTRACTION
2026-05-31 12:13:40,DISTRACTION
2026-05-31 12:13:40,DISTRACTION
